"
              The Seven Good Years
            ","
                  Etgar Keret "
"
              The Passage of Power
            ","
                Robert A. Caro "
"
              When Breath Becomes Air
            ","
                Paul Kalanithi "
"
              One Life
            ","
                  Megan Rapinoe "
"
              The Measure of a Man
            ","
                  Sidney Poitier "
"
              Bottoms Up and the Devil Laughs
            ","
                  Kerry Howley "
"
              The Fight of His Life: Inside...
            ","
                Chris Whipple "
"
              His Truth Is Marching On
            ","
                  Jon Meacham "
"
              Trejo: My Life of Crime,...
            ","
                  Danny Trejo "
"
              Feel Free
            ","
                  Zadie Smith "
"
              The Babysitter
            ","
                  Liza Rodman "
"
              Unbound
            ","
                Tarana Burke "
"
              Under Construction
            ","
                  Chrishell Stause "
"
              First Principles
            ","
                Thomas E. Ricks "
"
              The Cult of We
            ","
                  Eliot Brown "
"
              Autobiography of a Yogi
            ","
                Paramahansa Yogananda "
"
              Sorry I'm Late, I Didn't Want...
            ","
                  Jessica Pan "
"
              Yearbook
            ","
                Seth Rogen "
"
              Who Was Genghis Khan?
            ","
                  Nico Medina "
"
              A Beautiful, Terrible Thing
            ","
                  Jen Waite "
"
              The Monk of Mokha
            ","
                  Dave Eggers "
"
              House of Sticks: a Memoir
            ","
                Ly Tran "
"
              We're Not Broken
            ","
                Eric Garcia "
"
              Taste Makers
            ","
                Mayukh Sen "
"
              Call Me Indian
            ","
                  Fred Sasakamoose "
"
              Our First Civil War
            ","
                H. W. Brands "
"
              A Bookshop in Berlin: the...
            ","
                  Françoise Frenkel "
"
              Invisible Storm
            ","
                Jason Kander "
"
              The Return (Pulitzer Prize...
            ","
                Hisham Matar "
